11,/acne.jpg,11,2024-03-09 19:54:49.571182
12,/acne.jpg,12,2024-03-09 19:54:49.571182
13,/acne.jpg,13,2024-03-09 19:54:49.571182
14,/acne.jpg,14,2024-03-09 19:54:49.571182
15,/acne.jpg,15,2024-03-09 19:54:49.571182
16,/mole.jpg,16,2024-03-09 19:58:08.881624
17,/mole.jpg,17,2024-03-09 19:58:08.881624
18,/mole.jpg,18,2024-03-09 19:58:08.881624
19,/mole.jpg,19,2024-03-09 19:58:08.881624
20,/mole.jpg,20,2024-03-09 19:58:08.881624
